   1970    0.999941665389E+000     0.000000000000E+000     0.108011952738E-001     0.000000000000E+000    -0.108011952738E-001     0.000000000000E+000     0.999941665389E+000     0.000000000000E+000
   1971    0.999942218538E+000     0.000000000000E+000     0.107498644093E-001     0.000000000000E+000    -0.107498644093E-001     0.000000000000E+000     0.999942218538E+000     0.000000000000E+000
   1972    0.999945067742E+000     0.000000000000E+000     0.104814836183E-001     0.000000000000E+000    -0.104814836183E-001     0.000000000000E+000     0.999945067742E+000     0.000000000000E+000
   1973    0.999949840010E+000     0.000000000000E+000     0.100158606688E-001     0.000000000000E+000    -0.100158606688E-001     0.000000000000E+000     0.999949840010E+000     0.000000000000E+000
   1974    0.999955772020E+000     0.000000000000E+000     0.940499885640E-002     0.000000000000E+000    -0.940499885640E-002     0.000000000000E+000     0.999955772020E+000     0.000000000000E+000
   1975    0.999962032941E+000     0.000000000000E+000     0.871393574954E-002     0.000000000000E+000    -0.871393574954E-002     0.000000000000E+000     0.999962032941E+000     0.000000000000E+000
   1976    0.999967903294E+000     0.000000000000E+000     0.801201489204E-002     0.000000000000E+000    -0.801201489204E-002     0.000000000000E+000     0.999967903294E+000     0.000000000000E+000
   1977    0.999972814400E+000     0.000000000000E+000     0.737363288286E-002     0.000000000000E+000    -0.737363288286E-002     0.000000000000E+000     0.999972814400E+000     0.000000000000E+000
   1978    0.999976505142E+000     0.000000000000E+000     0.685486429027E-002     0.000000000000E+000    -0.685486429027E-002     0.000000000000E+000     0.999976505142E+000     0.000000000000E+000
   1979    0.999978932730E+000     0.000000000000E+000     0.649107819045E-002     0.000000000000E+000    -0.649107819045E-002     0.000000000000E+000     0.999978932730E+000     0.000000000000E+000
   1980    0.999980171353E+000     0.000000000000E+000     0.629737260986E-002     0.000000000000E+000    -0.629737260986E-002     0.000000000000E+000     0.999980171353E+000     0.000000000000E+000
   1981    0.999980434235E+000     0.000000000000E+000     0.625548933876E-002     0.000000000000E+000    -0.625548933876E-002     0.000000000000E+000     0.999980434235E+000     0.000000000000E+000
   1982    0.999979963183E+000     0.000000000000E+000     0.633034221421E-002     0.000000000000E+000    -0.633034221421E-002     0.000000000000E+000     0.999979963183E+000     0.000000000000E+000
   1983    0.999979095510E+000     0.000000000000E+000     0.646595253849E-002     0.000000000000E+000    -0.646595253849E-002     0.000000000000E+000     0.999979095510E+000     0.000000000000E+000
   1984    0.999978220248E+000     0.000000000000E+000     0.659992653230E-002     0.000000000000E+000    -0.659992653230E-002     0.000000000000E+000     0.999978220248E+000     0.000000000000E+000
   1985    0.999977777371E+000     0.000000000000E+000     0.666669064150E-002     0.000000000000E+000    -0.666669064150E-002     0.000000000000E+000     0.999977777371E+000     0.000000000000E+000
   1986    0.999978105989E+000     0.000000000000E+000     0.661721568683E-002     0.000000000000E+000    -0.661721568683E-002     0.000000000000E+000     0.999978105989E+000     0.000000000000E+000
   1987    0.999979477154E+000     0.000000000000E+000     0.640665824483E-002     0.000000000000E+000    -0.640665824483E-002     0.000000000000E+000     0.999979477154E+000     0.000000000000E+000
   1988    0.999982041385E+000     0.000000000000E+000     0.599307161133E-002     0.000000000000E+000    -0.599307161133E-002     0.000000000000E+000     0.999982041385E+000     0.000000000000E+000
   1989    0.999986256116E+000     0.000000000000E+000     0.524285990437E-002     0.000000000000E+000    -0.524285990437E-002     0.000000000000E+000     0.999986256116E+000     0.000000000000E+000
   1990    0.100000000000E+001     0.000000000000E+000     0.000000000000E+000     0.000000000000E+000     0.000000000000E+000     0.000000000000E+000     0.100000000000E+001     0.000000000000E+000
   1991    0.999999272443E+000     0.000000000000E+000    -0.120628115549E-002     0.000000000000E+000     0.120628115549E-002     0.000000000000E+000     0.999999272443E+000     0.000000000000E+000
   1992    0.999999222130E+000     0.000000000000E+000    -0.124729253599E-002     0.000000000000E+000     0.124729253599E-002     0.000000000000E+000     0.999999222130E+000     0.000000000000E+000
   1993    0.999999181948E+000     0.000000000000E+000    -0.127910265167E-002     0.000000000000E+000     0.127910265167E-002     0.000000000000E+000     0.999999181948E+000     0.000000000000E+000
   1994    0.999999182173E+000     0.000000000000E+000    -0.127892683909E-002     0.000000000000E+000     0.127892683909E-002     0.000000000000E+000     0.999999182173E+000     0.000000000000E+000
   1995    0.999999228854E+000     0.000000000000E+000    -0.124188990588E-002     0.000000000000E+000     0.124188990588E-002     0.000000000000E+000     0.999999228854E+000     0.000000000000E+000
   1996    0.999999325652E+000     0.000000000000E+000    -0.116133365669E-002     0.000000000000E+000     0.116133365669E-002     0.000000000000E+000     0.999999325652E+000     0.000000000000E+000
   1997    0.999999452576E+000     0.000000000000E+000    -0.104634956369E-002     0.000000000000E+000     0.104634956369E-002     0.000000000000E+000     0.999999452576E+000     0.000000000000E+000
   1998    0.999999577764E+000     0.000000000000E+000    -0.918951417152E-003     0.000000000000E+000     0.918951417152E-003     0.000000000000E+000     0.999999577764E+000     0.000000000000E+000
   1999    0.999999688929E+000     0.000000000000E+000    -0.788760126168E-003     0.000000000000E+000     0.788760126168E-003     0.000000000000E+000     0.999999688929E+000     0.000000000000E+000
   2000    0.999999767570E+000     0.000000000000E+000    -0.681806886676E-003     0.000000000000E+000     0.681806886676E-003     0.000000000000E+000     0.999999767570E+000     0.000000000000E+000
   2001    0.999999812982E+000     0.000000000000E+000    -0.611585165631E-003     0.000000000000E+000     0.611585165631E-003     0.000000000000E+000     0.999999812982E+000     0.000000000000E+000
   2002    0.999999825969E+000     0.000000000000E+000    -0.589967117667E-003     0.000000000000E+000     0.589967117666E-003     0.000000000000E+000     0.999999825969E+000     0.000000000000E+000
   2003    0.999999809788E+000     0.000000000000E+000    -0.616785698173E-003     0.000000000000E+000     0.616785698173E-003     0.000000000000E+000     0.999999809788E+000     0.000000000000E+000
   2004    0.999999758122E+000     0.000000000000E+000    -0.695525121158E-003     0.000000000000E+000     0.695525121158E-003     0.000000000000E+000     0.999999758122E+000     0.000000000000E+000
